Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
434,N/A,"</b>
Cross-elicitation responses to 2-methoxymethyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine
in &lt;i&gt;p&lt;/i&gt;-phenylenediamine-allergic individuals: Results from open use
testing and diagnostic patch testing</td>
</tr>

<tr>
<td>
<b>","</b> Schuttelaar, ML ; Dittmar, D ; Burgerhof, JGM ; Bl&ouml;meke, B ; Goebel, C </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background: allergic contact dermatitis caused by p-phenylenediamine (ppd) is a health concern for hair dye users. because of its lower sensitization potency, the ppd derivative 2-methoxymethyl-p-phenylenediamine (me-ppd) has been developed as an alternative hair dye for primary prevention. how..."
435,N/A,"</b>
Patch testing with hydroxyethyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine sulfate -
cross-reactivity with &lt;i&gt;p&lt;/i&gt;-phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> background. adverse reactions to permanent hair dyes are frequent, and primarily result from sensitization to p-phenylenediamine (ppd). <br>objectives. to investigate the degree of cross-reactivity to a chemically similar dye, hydroxyethyl-p-phenylenediamine sulfate (hpps), and whether this mig..."
436,N/A,"</b>
Toluene-2,5-diamine may be an isolated allergy in individuals sensitized
by permanent hair dye</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
437,N/A,"</b>
Charge localization in a dihydrazine analogue of
tetramethyl-p-phenylenediamine radical cation</td>
</tr>

<tr>
<td>
<b>","</b> Nelsen, SF ; Ismagilov, RF ; Powell, DR </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
438,N/A,"</b>
Preparation of functionalized p-phenylenediamine derivatives using arene
iron chemistry</td>
</tr>

<tr>
<td>
<b>","</b> Pearson, AJ ; Gelormini, AM ; Fox, MA ; Watkins, D </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> selective displacement of chloride from cyclopentadienyl(1,4-dichlorobenzene)iron(1+) by a series of cyclic secondary amine nucleophiles is described. this selectivity, in combination with further manipulation of the complexes, allows access to a series of unsymmetrical and/or functionalized te..."
439,N/A,"</b>
[Confusional psychosis caused by p-phenylenediamine].</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
440,N/A,"</b>
[Electrophoretic study of p-phenylenediamine and its derivatives.
Application to the analysis of hair dyes].</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
441,N/A,"</b>
Shape-controllable synthesis of Mo&lt;sub&gt;2&lt;/sub&gt;C nanostructures as
hydrogen evolution reaction electrocatalysts with high activity</td>
</tr>

<tr>
<td>
<b>","</b> Ge, CJ ; Jiang, P ; Cui, W ; Pu, ZH ; Xing, ZC ; Asiri, AM ; Obaid, AY ; Sun, XP ; Tian, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> in this communication, for the first time, we demonstrate the shape-controllable synthesis of molybdenum carbide (mo2c) nanowires (nws) and nanosheets (nss) via direct pyrolysis of their moox/p-phenylenediamine hybrid precursors under ar. we further demonstrate the use of such carbides as a hig..."
442,N/A,"</b>
Performance and Emission Characteristics of a Diesel Engine Fueled with
Antioxidants Dispersed Biodiesel and Its Blend with Diesel</td>
</tr>

<tr>
<td>
<b>","</b> Prabu, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> this study investigates the effect of antioxidants namely n-phenyl-p-phenylenediamine (dpd), n, n-dimethyl-p-phenylenediamine dihydrochloride (nppd) and succinimide (su) as a fuel additive for jatropha biodiesel. the antioxidant additives are added to biodiesel and its blend separately at a dos..."
443,N/A,"</b>
[Studies on the determination methods with polyaldehydes. XI.
Fluorometric determination of o-phenylenediamine in the presence of m-
and p-phenylenediamine].</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
444,N/A,"</b>
Fabrication of bilayer tetrathiafulvalene integrated surface covalent
organic frameworks</td>
</tr>

<tr>
<td>
<b>","</b> Dong, WL ; Li, SY ; Yue, JY ; Wang, C ; Wang, D ; Wan, LJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,</b> a bilayer covalent organic framework (cof) of ttf-based building blocks was obtained by imine reaction between tetrathiafulvalene tetraaldehyde (4attf) and p-phenylenediamine (ppda). direct evidence for the eclipsed stacking of bilayer structure via p-p interaction between ttf units is provided...
445,N/A,"</b>
Voltammetric investigation of hair dye constituents:: application to the
quantification of &lt;i&gt;p&lt;/i&gt;-phenylenediamine</td>
</tr>

<tr>
<td>
<b>","</b> Lawrence, NS ; Beckett, EL ; Davis, J ; Compton, RG </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,0,0,0,0,0,"</b> the application of electrochemical techniques to the determination of common hair dye constituents was investigated. cyclic voltammetry was used to probe the electrode response to p-phenylenediamine (ppd), 4-chlororesorcinol and m-aminophenol with square wave voltammetry used to effect quantita..."
446,N/A,"</b>
Footwear dermatitis possibly due to para-phenylenediamine in socks.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
447,N/A,"</b>
Identification of contact allergens in C.I. Solvent Red 23 (commercial
Sudan III) by chemical analysis and animal testing.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> c.i. solvent red 23, commercial sudan iii, is widely used in cosmetic products. chemical analyses and guinea pig sensitization tests were carried out to identify its contact allergens. in the magnusson &amp; kligman guinea pig maximization test, c.i. solvent red 23 showed 20% positive reactions..."
448,N/A,"</b>
The use of p-phenylenediamine in the block to enhance osmium staining
for electron microscopy.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
449,N/A,"</b>
In-situ hair coloration-chromophore development from selected aromatic
amines - A high throughput delivery perspective</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> key primary dye intermediates used in oxidative hair coloration for many decades, such as p-phenylenediamine or p-toluenediamine are under scrutiny because of their potential association with allergic contact dermatitis. despite intensive research, no superior primary dye intermediate with equa..."
450,N/A,"</b>
Contact Sensitization in Chinese Patients with Hand Eczema</td>
</tr>

<tr>
<td>
<b>","</b> Ni, CY ; Dou, X ; Chen, JY ; Zhu, XJ ; Liu, LL </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background: contact sensitization is an important cause of hand eczema, a common disease that affects both daily and occupational life. <br>objective: to describe contact allergens in chinese patients with hand eczema and to analyze the association between allergens and occupational exposure. <..."
451,N/A,"</b>
Interfaced conducting polymers</td>
</tr>

<tr>
<td>
<b>","</b> Stejskal, J ; Bober, P ; Trchov&aacute;, M ; Nuzhnyy, D ; Bovtun, V ; Savinov, M ; Petzelt, J ; Prokes, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the materials composed of pairs of conducting polymers, polyaniline, polypyrrole and non-conducting poly(p-phenylenediamine), were prepared by the coating of one polymer with the other. the course of polymerizations and morphology of the resulting composites have been recorded and the products ..."
452,N/A,"</b>
Development of an efficient enrichment system for copper determination
in water and food samples based on p-phenylenediamine anchored magnetic
titanium dioxide nanowires (vol 96, pg 1276, 2016)</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
453,N/A,"</b>
Eyelash curler dermatitis.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
454,N/A,"</b>
Reduction of Coordinated Acetonitrile to Ethylamine in a Ruthenium
Complex by &lt;i&gt;p&lt;/i&gt;-Phenylenediamine or Hydroquinone</td>
</tr>

<tr>
<td>
<b>","</b> Singh, A ; Prarnanik, A ; Das, G ; Mondal, B </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> a ruthenium complex, [ru-ii(bbp)(l)(ch3cn)] (1) [bbp = 2,6-bis(benzimidazol-2-yl)pyridine; l = o-phenylenediamine], has been synthesized and characterized by various spectroscopic and analytical techniques as well as by a single-crystal structure. the coordinated acetonitrile is found to be red..."
455,N/A,"</b>
Coaxial conducting polymer nanotubes: polypyrrole nanotubes coated with
polyaniline or poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamine) and products of their
carbonisation</td>
</tr>

<tr>
<td>
<b>","</b> Stejskal, J ; Sapurina, I ; Trchov&aacute;, M ; Sedenkov&aacute;, I ; Kov&aacute;rov&aacute;, J ; Kopeck&aacute;, J ; Prokes, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,0,0,0,0,0,</b> polypyrrole nanotubes were prepared by the oxidation of pyrrole with iron(iii) chloride in a reaction mixture containing methyl orange. they were subsequently coated with polyaniline or poly(p-phenylenediamine) in situ during the oxidation of respective monomers in their presence. a part of the...
456,N/A,"</b>
Occurrence of p-phenylenediamine antioxidants in human urine</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> general populations are widely exposed to various p-phenylenediamine antioxidants (ppds). n-(1,3-dimethylbutyl)-n'-phenyl-p-phenylenediamine (6ppd), a typical p-phenylenediamine antioxidant, has been detected in human urine samples. however, the occurrence of other widely used ppds in human uri..."
457,N/A,"</b>
Serum para-phenylenediamine oxidase and xanthine dehydrogenase levels
during liver carcinogenesis in the rat.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
458,N/A,"</b>
Inhibition of the chronic ethanol-induced fatty liver by antioxidant
administration.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
459,N/A,"</b>
Inner Filter Effect-Based Sensor for Horseradish Peroxidase and Its
Application to Fluorescence Immunoassay</td>
</tr>

<tr>
<td>
<b>","</b> Sun, J ; Zhao, JH ; Wang, L ; Li, HW ; Yang, F ; Yang, XR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> being an important model peroxidase, horseradish peroxidase (hrp) has been thoroughly understood, and the detection of hrp is not only directly related to peroxidase-triggered catalytic process, but also linked to the development of hrp-based enzyme-linked immunosorbent assay (elisa). herein, w..."
460,N/A,"</b>
Effect of doping by exposure to iodine vapor on the electrical
conductivity of the polyamine from titanocene dichloride and
2-nitro-p-phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> the polymer synthesized from reaction of titanocene dichloride and 2-nitro-p- phenylenediamine was doped by exposure to iodine vapor electrical conductivity increased from about 10(1) to 10(5) fold depending on the doping time resulting in the materials conductivity increasing from being a semi...
461,N/A,"</b>
Contact urticaria from paraphenylenediamine.</td>
</tr>

<tr>
<td>
<b>","</b> Temesvari, E</td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
462,N/A,"</b>
Photoionization and ion pair formation of
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;-diethyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamine in various polar
solvents</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> using transient absorption and photoconductivity measurement techniques, we have investigated the photoionization process of n,n-diethyl-p-phenylenediamine in various polar solvents. significant excitation wavelength and excitation intensity effects were observed in alcoholic solvents. the slow..."
463,N/A,"</b>
Enhancement of specific immunofluorescent findings with use of a
para-phenylenediamine mounting buffer.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,"</b> a recently described immunofluorescence mounting buffer containing para-phenylenediamine prevents fading of specific staining in skin sections during microscopic examination, and allows better appreciation of morphological detail. examination of slides at high powers with intense illumination, ..."
464,N/A,"</b>
Contact and photocontact sensitization in chronic actinic dermatitis: a
changing picture</td>
</tr>

<tr>
<td>
<b>","</b> Chew, AL ; Bashir, SJ ; Hawk, JLM ; Palmer, R ; White, IR ; McFadden, JP </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> background: patients with chronic actinic dermatitis (cad) frequently have positive patch or photopatch tests. in our previous study (period 1987-1992). the most prominent contact allergen was the sesquiterpeue lactoue mix (36% of patients with cad). <br>objective: to assess whether contact all...
465,N/A,"</b>
Effect of phenobarbital on lipid peroxidation in the liver.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
466,N/A,"</b>
Occupational relevance of positive standard patch-test results in
employed persons with an initial report of an occupational skin disease</td>
</tr>

<tr>
<td>
<b>","</b> Dickel, H ; Kuss, O ; Schmidt, A ; Diepgen, TL </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> objectives: it is commonly accepted that the standard screening tray is an essential diagnostic test in patch testing supporting the diagnosis of contact dermatitis, the most common type of occupational skin disease (osd). in this study standard patch-test results of employed persons with an in..."
467,N/A,"</b>
Electron transport-linked nitrous oxide synthesis and reduction by
Paracoccus denitrificans monitored with an electrode.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
468,N/A,"</b>
Inhibition studies of photophosphorylation by Rhodospilillum rubrum
chromatophores with particular concerns to antimycin-resistant
photophosphorylation in the presence of artificial electron carriers.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
469,N/A,"</b>
Photoinduced electron transfer of
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;&prime;,&lt;i&gt;N&lt;/i&gt;&prime;-tetramethyl-&lt;i&gt;p&lt;/i&gt;-phenylenediam
ine and maleic anhydride in 2-propanol</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> dcomparing stern-volmer plots of the s, state lifetime and the fluorescence intensity with a concentration dependence of the time-resolved epr (trepr) spectra of the n,n,n',n'-tetramethyl-p-phenylenediamine (tmpd)/maleic anhydride (ma) in 2-propanol system, we have estimated contributions of th..."
470,N/A,"</b>
[Changes in the muscle fiber induced by p-phenylenediamine in the rat].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Alterations de la fibre musculaire induites chez le rat par la p-phenylenediamine</value>
</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> p-phenylenediamine (ppd) induces skeletal muscle lesions in rats which have been chosen as a model for investigation of the inflammatory and degenerative pattern of the muscle fibers. with the use of histochemical and ultrastructural criteria, the morphology of the lesions have been analysed in..."
471,N/A,"</b>
Intramolecular π-Stacking Interactions of Bridged
Bis-&lt;i&gt;p&lt;/i&gt;-Phenylenediamine Radical Cations and Diradical Dications:
Charge-Transfer versus Spin-Coupling</td>
</tr>

<tr>
<td>
<b>","</b> Jalilov, AS ; Nelsen, SF ; Guzei, IA ; Wu, Q </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
472,N/A,"</b>
Machine learning-assisted design of the molecular structure of
&lt;i&gt;p&lt;/i&gt;-phenylenediamine antioxidants</td>
</tr>

<tr>
<td>
<b>","</b> Wu, ZY ; Sun, S ; Huang, CK ; Zhou, L ; Luo, YL ; Wang, XJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> this study employed machine learning to predict the solubility parameter (delta) and bond dissociation energy (bde) of antioxidant molecules, focusing on p-phenylenediamine derivatives with varying carbon chain lengths, side group positions, and functional groups (-ch3, -oh, and -nh2). the mult..."
473,N/A,"</b>
The effect of biologic amines on peroxidase activity (p-phenylenediamine
as cosubstrate in detecting leukocyte peroxidase deficiency) (Batten's
disease).</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
474,N/A,"</b>
Preparation of Modified Fluorographene Oxide with Interlayer Supporting
Structure</td>
</tr>

<tr>
<td>
<b>","</b> Yu, CB ; Shi, KQ ; Ning, JY ; Liu, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> fluorinated graphene (fgi) is easy to agglomerate, after which it turns into a curly and wavy shape, which results in a great decrease in the properties of the resultant composite materials and coatings. in this study, fluorinated graphene oxide (fgo) modified with p-phenylenediamine (ppd) was ..."
475,N/A,"</b>
Conducting composite cryogels based on
poly(aniline-&lt;i&gt;co&lt;/i&gt;-&lt;i&gt;p&lt;/i&gt;-phenylenediamine) supported by
poly(vinyl alcohol)</td>
</tr>

<tr>
<td>
<b>","</b> Milakin, KA ; Trchov&aacute;, M ; Acharya, U ; Hodan, J ; Hrom&aacute;dkov&aacute;, J ; Pfleger, J ; Zasonska, BA ; Stejskal, J ; Bober, P </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> poly(aniline-co-p-phenylenediamine) cryogels stabilized by poly(vinyl alcohol) were prepared by one-step oxidative cryocopolymerization. composite cryogels have macroporous structure with pore sizes up to tens of micrometers; however, copolymer cryogels have smaller pores compared to homopolyme..."
476,N/A,"</b>
Native and artificial energy-conserving sites in cyclic
photophosphorylation systems.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
477,N/A,"</b>
Dark oxidation-reduction coupled phosphorylation in sonicated
chloroplast vesicles.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
478,N/A,"</b>
Kinetic studies of ferrous ion oxidation with crystalline human
ferroxidase (ceruloplasmin).</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
479,N/A,"</b>
Determination of N,N'-diphenyl-p-phenylenediamine in animal tissues.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
480,N/A,"</b>
Tetramethyl-p-phenylenediamine oxidase of Pseudomonas aeruginosa.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> an oxidase complex has been solubilized and partially purified from the membrane particle of pseudomonas aeruginosa grown under limited oxygen condition. the oxidase consists of two major cytochrome components, cytochrome c554 and cytochrome o (b561), with a molar ratio of about 9:1 in terms of..."
481,N/A,"</b>
Ion-Transfer Voltammetry at a Water/1,2-Dichloroethane Interface Using
Photoionization by Ultraviolet Irradiation: Detection of Cation Radicals
of &lt;i&gt;p&lt;/i&gt;-Phenylenediamine Derivatives</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> we have attempted to detect electrically neutral substances by ion-transfer voltammetry at an interface between two immiscible electrolyte solutions (ities), such as an interface between water and 1,2-dichloroethane (a w/dce interface), by irradiating the interface with ultraviolet light (200 -..."
482,N/A,"</b>
Chemical and electrochemical oxidative coupling of
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;-dialkyl-&lt;i&gt;p&lt;/i&gt;-phenylenediamines and arylsulfinic
acids. Synthesis of sulfonamide derivatives</td>
</tr>

<tr>
<td>
<b>","</b> Nematollahi, D ; Mehdipour, E ; Zeinodini-Meimand, A ; Maleki, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> electrochemical and chemical oxidation of n,n-dialkyl-p-phenylenediamines have been studied in the presence of arylsulfinic acids as nucleophiles in aqueous solutions for the synthesis of sulfonamide derivatives. the results indicate that the electrochemically or chemically generated quinone-di..."
483,N/A,"</b>
pH profiles of proline transport with membrane vesicles from
Mycobacterium phlei with artificial and natural electron donors.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
484,N/A,"</b>
Cyclic voltammetry of N,N-dimethyl-p-phenyl-enediamine and its HCl-salt
in acetonitrile with pyridine as proton acceptor</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the redox behaviour of n,n-dimethyl-p-phenylenediamine (ppd) and n,n-dimethyl-p-phenylenediamine center dot 2hcl (ppd center dot 2hcl) in acetonitrile was studied by means of cyclic voltammetry-both in the absence and in the presence of proton accepting pyridine. the oxidation occurs in two sep..."
485,N/A,"</b>
Occurrence of Multiple Classes of Emerging Synthetic Antioxidants,
Including &lt;i&gt;p&lt;/i&gt;-Phenylenediamines, Diphenylamines, Naphthylamines,
Macromolecular Hindered Phenols, and Organophosphites, in Human Milk:
Implications for Infant Exposure</td>
</tr>

<tr>
<td>
<b>","</b> Liang, BW ; Ge, JL ; Deng, Q ; Li, Y ; Du, BB ; Guo, Y ; Zeng, LX </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> synthetic antioxidants (aos) have received increasing attention in recent years due to their environmental ubiquity. however, lactational exposure to these emerging contaminants of current concern remains unknown. in this study, 21 amine antioxidants, 18 macromolecular hindered phenol antioxida..."
486,N/A,"</b>
Lichen planus in relation to occupational and non-occupational exposure
to chemicals.</td>
</tr>

<tr>
<td>
<b>","</b> Liden, C</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> lichen planus-like eruptions are known to be caused by occupational exposure to colour film developing agents that are derivatives of p-phenylenediamine (ppda), e.g. cd-2 and cd-3. to elucidate whether such chemicals are a cause of lichen planus in patients at a department of general dermatolog..."
487,N/A,"</b>
Conversion of Dexon (p-dimethylaminobenzenediazo sodium sulfonate) to N,
N-dimethyl-p-phenylenediamine by Pseudomonas fragi Bk9.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,</b> the metabolism of the fungicide dexon (p-dimethylaminobenzenediazo sodium sulfonate) by a soil bacterium is reported for the first time. the organism which is capable of using dexon only by a co-metabolic process was obtained by enrichment culture and was identified as pseudomonas fragi. the fi...
488,N/A,文献 #488,,0,0,0,0,0,0,0,
489,N/A,"</b>
Experimental study on synthesis and microstructure of poly
(&lt;i&gt;p&lt;/i&gt;-phenylenediamine)/graphene oxide/Au and its performance in
supercapacitor</td>
</tr>

<tr>
<td>
<b>","</b> Han, X ; Liu, SJ ; Yuan, Y ; Wang, Y ; Hu, LJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> conductive composite poly (p-phenylenediamine)/graphene oxide/au (ppd/go/au) is synthesized via in situ polymerization with p-phenylenediamine (pda) used as monomer and haucl4 as oxidant and au source in the presence of graphene oxide (go). the composite is characterized by fesem, ft-ir and xrd..."
490,N/A,"</b>
Contact allergy to colour developing agents in the guinea pig.</td>
</tr>

<tr>
<td>
<b>","</b> Liden, C; Boman, A</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> colour developing agents, derivatives of p-phenylenediamine, can cause contact allergy. patch test reactions to more than one colour developer are sometimes seen in patients. to study whether this is due to simultaneous sensitization or cross-reactivity, guinea pig maximization tests (gpmt) wit..."
491,N/A,"</b>
[Photometric determination of myeloperoxidase with p-phenylenediamine].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Photometrische Bestimmung der Myeloperoxydase mittels p-Phenylendiamin.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
492,N/A,"</b>
Effects of paradimethylaminoazobenzene and the antioxidant
N,N'-diphenyl-p-phenylene diamine in developing chicks.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
493,N/A,"</b>
Experimental sensitization with food dyes and cross-sensitization to
paraphenylenediamine.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
494,N/A,"</b>
Observation of thermal tautomerism thermochromic salicylideneaniline
derivatives in the solid state by &lt;SUP&gt;15&lt;/SUP&gt;N CPMAS NMR down to
cryogenic temperatures</td>
</tr>

<tr>
<td>
<b>","</b> Benedict, C ; Langer, U ; Limbach, HH ; Ogata, H ; Takeda, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> the temperature dependent solid state n-15 cpmas nmr spectra of n-15 enriched salicylideneaniline derivatives, n-salicylideneaniline (sa), n,n'-bissalicylidene-p-phenylenediamine (bsp) and n,n'-di(2-hydroxy-1-naphthylidene)-p-phenylenediamine (dnp) were measured in order to study possible proto..."
495,N/A,"</b>
[Chemical demonstration of paraphenylene diamine in hair dyes].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Chemischer Nachweis von Paraphenylendiamin in Haarfarbemitteln.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
496,N/A,"</b>
Purification and partial characterization of ceruloplasmin from chicken
serum.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the preparation and properties of ceruloplasmin from chicken serum are described. ethanol-chcl3 was used to precipitate the crude protein, followed by adsorption and elution from deae-sephadex. further treatment with sephadex g-200 and cm-sephadex yielded an intensely blue protein judged 1572-f..."
497,N/A,"</b>
Removal of Congo red dye by ultrafiltration composite membrane of
PpPD/PVA on flat pozzolan/micronized phosphate ceramic support</td>
</tr>

<tr>
<td>
<b>","</b> Beqqour, D ; Taanaoui, W ; Ouammou, M ; Younssi, SA ; Bennazha, J ; Cody, JA ; El Rhazi, M </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,0,0,0,0,</b> a new composite ultrafiltration membrane made of poly(p-phenylenediamine) and poly(vinyl alcohol) as a selective layer on flat ceramic support fabricated from pozzolan and micronized phosphate was developed and characterized. the p-phenylenediamine was polymerized via a chemical route. the acti...
498,N/A,"</b>
Tolerability and Cross-reactivity of 3 New Hair Colorants in
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine-Allergic Individuals</td>
</tr>

<tr>
<td>
<b>","</b> Koch, L ; Plaschg, K ; Fuchs, A ; Wood, J ; Fautz, R ; Kr&auml;nke, B ; Aberer, W ; Bl&ouml;meke, B </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
499,N/A,"</b>
The effect of tetrathiomolybdate upon sheep caeruloplasmin amine oxidase
activity in vitro: the influence of substrate on apparent sensitivity to
inhibition.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the effect of molybdate, dithiomolybdate, tetrathiomolybdate and diethyldithiocarbamate on caeruloplasmin amine oxidase activity was examined using o-dianisidine as a substrate. enzyme activity was strongly inhibited by tetrathiomolybdate (1.5 x 10(6)m), oxidation of another substrate, p-phenyl..."
500,N/A,"</b>
Introduction of a methoxymethyl side chain into
&lt;i&gt;p&lt;/i&gt;-phenylenediamine attenuates its sensitizing potency and reduces
the risk of allergy induction</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> the strong sensitizing potencies of the most important primary intermediates of oxidative hair dyes, p-phenylenediamine (ppd) and p-toluylenediamine (ptd, i.e. 2-methyl-ppd) are well established. they are considered as the key sensitizers in hair dye allergic contact dermatitis. while modificat..."
501,N/A,"</b>
[Research on experimental cross-sensitization between p-phenylenediamine
and food dyes in guinea pigs].</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
502,N/A,"</b>
Mechanistic Insights into Oxidative Oligomerization of
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine and Resorcinol</td>
</tr>

<tr>
<td>
<b>","</b> Bailey, AD ; Murphy, BP ; Guan, HR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> an efficient synthesis of a green dye from oxidative coupling of p-phenylenediamine (ppd) and resorcinol (in a 2:1 ratio) has been developed. reactivity studies of this dye molecule with a variety of reagents (ppd, resorcinol, the oxidized form of the green dye itself, and a dinuclear indo dye)..."
503,N/A,"</b>
Ultrastable tetraphenyl-p-phenylenediaminebased covalent organic
frameworks as platforms for high-performance electrochemical
supercapacitors</td>
</tr>

<tr>
<td>
<b>","</b> EL-Mahdy, AFM ; Mohamed, MG ; Mansoure, TH ; Yu, HH ; Chen, T ; Kuo, SW </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,</b> in this study we synthesized two tetraphenyl-p-phenylenediaminebased covalent organic frameworks (tppda-tppyr and tppda-tptpe cofs) for potential use in high-performance electrochemical supercapacitors. this excellent performance arose from their structures containing redox-active triphenylamin...
