Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
484,N/A,"</b>
Interference of DPPD with hepatic drug metabolizing enzyme system.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
485,N/A,"</b>
Phenoxazine polymers for biosensor applications</td>
</tr>

<tr>
<td>
<b>","</b> Almtiri, M ; Scott, C </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> <value>412-orgn</value> </td> </tr> <tr> <td> <b>document type:</b> meeting abstract</td> </tr> <tr> <td> <b>published:</b> <value>aug 25 2019</value> </td> </tr> <tr> <td> <b>
486,N/A,"</b>
Synthesis of hyperbranched aromatic polyamides by direct
polycondensation</td>
</tr>

<tr>
<td>
<b>","</b> Russo, S ; Boulares, A ; Mariani, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> some hyperbranched aromatic polyamides have been synthesized by direct polycondensation using the modified higashi's method. structures of the above polymers have been realized taking in proper account the analogies with amide group sequences of poly(p-phenyleneterephthalamide) (ppdt) and poly(...
487,N/A,"</b>
Electrochemical determination of ascorbic acid at
&lt;i&gt;p&lt;/i&gt;-phenylenediamine film-holes modified glassy carbon electrodes</td>
</tr>

<tr>
<td>
<b>","</b> Olana, BN ; Kitte, SA ; Soreta, TR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,0,0,0,0,"</b> in this work, the determination of ascorbic acid (aa) at a glassy carbon electrode (gce) modified with a perforated film produced by reduction of diazonium generated in situ from p-phenylenediamine (pd) is reported. holes were intentionally created in the modifier film by stripping pre-deposite..."
488,N/A,文献 #488,,0,0,0,0,0,0,0,
489,N/A,"</b>
Preparation of donor-σ-acceptor molecules using arene-ruthenium
chemistry</td>
</tr>

<tr>
<td>
<b>","</b> Pearson, AJ ; Hwang, JJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> several donor-sigma acceptor (d-sigma-a) molecules with thioalkyl side chains have been prepared by ruthenium-activated nucleophilic aromatic substition (snar) reactions. selective substitution of chloride from cyclopentadienyl(1,4-dichlorobenzene)ruthenium by using piperazine derivatives as nu..."
490,N/A,"</b>
Aniline-phenylenediamine copolymers</td>
</tr>

<tr>
<td>
<b>","</b> Prokes, J ; Stejskal, J ; Krivka, I ; Tobolkov&aacute;, E </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,</b> the electrical conductivity of materials based on polyaniline can be controlled on submolecular level by the copolymerization of aniline with various phenylenediamines. the joint chemical oxidation of aniline with phenylenediamines yields products with the de conductivity spanning over more tha...
491,N/A,"</b>
Oxidative phosphorylation and respiratory control in mitochondria from
Aspergillus niger.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,1,0,0,0,"</b> 1. tightly coupled mitochondria were isolated from aspergillus niger by using an all-glass homogenizer followed by differential centrifugation. 2. the mitochondria oxidized the common intermediates of the tricarboxylic acid cycle, nadh(2) and the ascorbate-tetramethyl-p-phenylenediamine system...."
492,N/A,"</b>
One-pot synthesis of helical aromatics: Stereoselectivity, stability
against racemization, and assignment of absolute configuration assisted
by experimental and theoretical circular dichroism</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> helical aromatics (1) were synthesized via one step in good quantity by solvent-free condensation of ny-p-phenylenediamine (2) and various carboxylic acids in the presence of a lewis acid. microwave irradiation greatly facilitated the condensation reaction to furnish 1 with a 100% diastereo- an...
493,N/A,"</b>
[A bullous tattoo].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Un tatouage bulleux.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
494,N/A,"</b>
A facile synthesis of p-Bis(4-thiazolidinon3-yl)phenylenes and related
systems and related systems</td>
</tr>

<tr>
<td>
<b>","</b> Abdel-Megid, M ; Awas, MAA </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> p-bis(4-thiazolidinon-3-yl)phenylenes were synthesized from cycloaddition of thioglycollic acid with schiff bases of p-phenylenediamine or by treatment of p-bis(thiouredo)phenylenes with ethyl chloroacetate. the effect of hydrazines, hydroxylamine, acetamidine and n-phenylthiourea on p-bis(aryl..."
495,N/A,"</b>
Triplet sensitized laser flash photolysis of BNN3, caged nitric oxide</td>
</tr>

<tr>
<td>
<b>","</b> Yoshida, M ; Ikegami, M ; Namiki, S ; Arai, T ; Fujimori, K </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the excited triplet state of n,n'-dimethyl-n,n'-dinitroso-p-phenylenediamine (bnn3, lambda(max): 299 nm), caged nitric oxide (e-t: 230 kj mol(-1)), was found to readily undergo n-n bond homolysis to release no. this suggests that by covalently binding a triplet sensitizing chromophore, e.g., bi..."
496,N/A,"</b>
Patterned redox arrays of polyarylamines II. Growth of thin films and
their electrochemical behavior</td>
</tr>

<tr>
<td>
<b>",,1,1,0,0,0,0,0,"</b> thin films of tetra-p-anisyl-p-phenylenediamine, 1, and p-phenylenediamine (pd) with four pendent diarylamino (aa) groups (4-aa/pd, 3) are prepared by vapor deposition under high vacuum. film growth is studied by atomic force microscopy on mica surfaces. the thin films of 1 and 3 grow very diff..."
497,N/A,"</b>
Large-Scale Synthesis of Aniline Trimers in Different Oxidation States</td>
</tr>

<tr>
<td>
<b>","</b> Yepez, G ; Poyil, AN ; Bugarin, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> polyanilines are an important class of organic compounds, due to their utility in a large variety of applications. in contrast, oligo-anilines have been employed far more sporadically, in large part reflecting an absence of refined synthetic approaches. herein, we report, for the first time, a ..."
498,N/A,"</b>
A fine line between unimolecular and bimolecular pores formed from
poly(choloyl) conjugates with a rigid core</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> a hexa(choloyl) conjugate bearing a rigid p-phenylenediamine linker was synthesized and shown to produce dimer-based pores in popc bilayers. this is in sharp contrast to a previous finding that its octa(choloyl) analog formed monomer-based pores, and supplies a fine line between unimolecular an..."
499,N/A,"</b>
Synthesis of glycidyl amine adducts and their copolymerization with
glycidyl methacrylate</td>
</tr>

<tr>
<td>
<b>","</b> Gawdzik, B ; Kovtun, O </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> syntheses of new adducts from glycidyl methacrylate and the following amines: aniline, p-phenylenediamine, 4,4'-oxydianiline, 4,4'-diaminodiphenylmetliane, 4,4'-diaminodiphenyl sulfone, 4,4'-thiodianiline, and 4,4'-diaminodicyclohexylmethane, are presented. these adducts were copolymerized with..."
500,N/A,"</b>
Improving the biological nitrogen removal process in pharmaceutical
wastewater treatment plants: A case study</td>
</tr>

<tr>
<td>
<b>","</b> Torrijos, M ; Carrera, J ; LaFuente, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,1,0,"</b> the biological nitrogen removal (bnr) process of some pharmaceutical wastewater treatment plants has important operational problems. this study shows that, in order to solve these problems, the design of industrial bnr processes start by analysing three key parameters: the characteristics of th..."
501,N/A,"</b>
Synthesis of CdS-decorated MIL-68(Fe) nanocomposites: Efficient and
stable visible light photocatalysts for the selective reduction of
4-nitroaniline to &lt;i&gt;p&lt;/i&gt;-phenylenediamine in water</td>
</tr>

<tr>
<td>
<b>","</b> Liang, RW ; Jing, FF ; Yan, GY ; Wu, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,1,0,0,0,"</b> visible-light-initiated organic transformations have received much attention because of low cost, relative safety, and environmental friendliness. in this work, a series of cds-decorated mil-68(fe) nanocomposites (cds-m68 ncs) have been prepared via a facile room-temperature photodeposition tec..."
502,N/A,"</b>
Comparative toxic effect of tire wear particle-derived compounds 6PPD
and 6PPD-quinone to &lt;i&gt;Chlorella vulgaris&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Liu, JZ ; Yu, M ; Shi, RY ; Ge, YC ; Li, JT ; Zeb, A ; Cheng, ZP ; Liu, WT </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine (6ppd), a widely used antioxidant in rubber products, and its corresponding ozone photolysis product n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine-quinone (6ppd-q), have raised public concerns due to their environmental toxicity. however..."
503,N/A,"</b>
The H+/e- stoicheiometry of respiration-linked proton translocation in
the cytochrome system of mitochondria.</td>
</tr>

<tr>
<td>
<b>","</b> Papa, S; Guerrieri, F; Lorusso, M; Izzo, G; Boffoli, D; Capuano, F; Capitanio, N; Altamura, N</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> 1. the --&gt;h(+)/e(-) quotients for proton release from mitochondria associated with electron flow from succinate and duroquinol to o(2), ferricyanide or ferricytochrome c, and from nnn'n'-tetramethyl-p-phenylenediamine+ascorbate to o(2), were determined from rate measurements of electron flow..."
504,N/A,"</b>
A bibliometric analysis of global research hotspots and progress on
emerging environmental pollutants 6PPD and 6PPD-quinone from 2004 to
2024</td>
</tr>

<tr>
<td>
<b>","</b> Babaei, S ; Reguyal, F ; Sarmah, AK </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,1,"</b> the emerging toxicants, n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine quinone (6ppd-q), resulting from environmental exposure to n-(1,3-dimethylbutyl)-n '-phenyl-p-phenylenediamine (6ppd), have gained considerable attention owing to their ubiquitous occurrence and high toxicity. we perfor..."
505,N/A,"</b>
Pollen Viability under a Stress Condition</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
506,N/A,"</b>
Hydrogen transfer in the reaction of &lt;i&gt;p&lt;/i&gt;-phenylenediamine with
chloranil</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> stage of electron transfer between p-phenylenediamines and chloranil in methanol was studied and a strictly reversible redox conversion of reagents was observed at low temperatures of -50 to -90a degrees c. at positive temperatures, the proton transfer initiates a polycondensation yielding a po..."
507,N/A,"</b>
ENVR 199-Effects of methyl orange on nitrate reduction by a
Pd-In/γ-Al&lt;sub&gt;2&lt;/sub&gt;O&lt;sub&gt;3&lt;/sub&gt; catalyst</td>
</tr>

<tr>
<td>
<b>","</b> Shuai, D ; Wojnar, S ; Chaplin, BP ; Shapley, JR ; Werth, CJ </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> <value>199-envr</value> </td> </tr> <tr> <td> <b>document type:</b> meeting abstract</td> </tr> <tr> <td> <b>published:</b> <value>apr 6 2008</value> </td> </tr> <tr> <td> <b>
508,N/A,"</b>
Localized aquagenic urticaria</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
509,N/A,"</b>
A study of mono-, di- and tri-tosylated amines: An unexpected
sulfonamide</td>
</tr>

<tr>
<td>
<b>","</b> Plater, MJ ; Harrison, WTA </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> 2-aminobenzylaniline was ditosylated and gave an unexpected product n,n-ditosylamino-2-benzylaminobenzene in which the primary amine had ditosylated, and the benzylamine was unreacted. the benzylamine, although more electron rich, is sterically crowded and less nucleophilic than the primary ami..."
510,N/A,"</b>
Triple component carbon epoxy pH probe</td>
</tr>

<tr>
<td>
<b>","</b> Lawrence, NS ; Pagels, M ; Hackett, SFJ ; McCormack, S ; Meredith, A ; Jones, TGJ ; Wildgoose, GG ; Compton, RG ; Jiang, L </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> a ph probe based on a carbon-epoxy electrode design is discussed. the electrode consists of three redox active components within a carbon epoxy matrix. these are the ph sensitive species anthraquinone and phenanthrenequinone, along with the ph insensitive ferrocene reference compound. the value..."
511,N/A,"</b>
Hair dye sensitivity testing: a critical commentary</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> although the large majority of users do not experience adverse skin reactions to hair dye products, a minority do. most serious among these are allergic skin reactions, commonly to p-phenylenediamine and its derivatives. the consumer or hairdresser is expected (by the manufacturer) to limit the..."
512,N/A,"</b>
Rate-limiting step in oxidation of physiological and artificial
reductants by Azotobacter vinelandii membrane vesicles.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
513,N/A,"</b>
Host-guest architectures with a surface confined imine covalent organic
framework as two-dimensional host networks</td>
</tr>

<tr>
<td>
<b>","</b> Sun, J ; Zhou, X ; Lei, SB </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> a two-dimensional covalent organic framework (2d cof), synthesized on a highly oriented pyrolytic graphite (hopg) surface with benzene-1,3,5-tricarbaldehyde and p-phenylenediamine as the precursors, is used as a host to accommodate three guest molecules, coronene, copper phthalocyanine (cupc), ..."
514,N/A,"</b>
Restore Public Trust by Navigating Information Challenges</td>
</tr>

<tr>
<td>
<b>","</b> Page, SE ; Fennell, BD ; Fulmer, AH ; Lee-Masi, M ; Dixit, F ; Vlad, S </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
515,N/A,"</b>
Design and synthesis of Co-N-C porous catalyst derived from metal
organic complexes for highly effective ORR</td>
</tr>

<tr>
<td>
<b>","</b> Liu, H ; Wang, MQ ; Chen, ZY ; Chen, H ; Xu, MW ; Bao, SJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> in this work, we reported a novel and slack rose-like metal organic precursor designed by coordinating p-phenylenediamine with cobalt ion. after subsequent pyrolysis and acid etching process, the as-prepared co-n-c catalyst delivered a superior catalytic activity and long-term durability. furth..."
516,N/A,"</b>
Spectroscopic studies, structure simulation and phenol binding property
of dimetallocyclophanes derived from tetradentate Schiff bases</td>
</tr>

<tr>
<td>
<b>","</b> Mishra, L ; Bindu, K ; Bhattacharya, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> tetradentate schiff bases n,n'-bis(salicylidene)-p-phenylenediamine (lh2) and n,n'-bis(salicylidene)-benzidine, (l'h-2) are exploited for the syntheses of cu(11) and zn(11) based macrocyclic skeletons and it is found that four phenol molecules bind with a representative zn(ii) complex of lh2. (..."
517,N/A,"</b>
Ab initio multiconfigurational study of fluorescence: From small organic
radical cation to complex light-sensitive proteins</td>
</tr>

<tr>
<td>
<b>","</b> Laricheva, EN ; Gozem, S ; Rinaldi, S ; Melaccio, F ; Valentini, A ; Grilj, J ; Vauthey, E </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> <value>475-comp</value> </td> </tr> <tr> <td> <b>document type:</b> meeting abstract</td> </tr> <tr> <td> <b>published:</b> <value>aug 19 2012</value> </td> </tr> <tr> <td> <b>
518,N/A,"</b>
Augmenting the performance of the microwave absorption and shielding
features of poly(PDA-co-XY)/paraffin composite</td>
</tr>

<tr>
<td>
<b>","</b> Alamri, S ; Salman, S ; Girisha, L ; Rajhi, AA ; Mohanavel, V ; Nadeem, M ; Hassan, A ; Duhduh, AA </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> fabricating electromagnetic interference (emi) shielding materials that are multifunctional, highly absorbent, and low reflective is an area of future innovation. however, it is still difficult to properly integrate these properties into a single material. in this article, we discussed absorpti..."
519,N/A,"</b>
MOF-templated self-polymerization of &lt;i&gt;p&lt;/i&gt;-phenylenediamine to a
polymer with a hollow box-assembled spherical structure</td>
</tr>

<tr>
<td>
<b>",,0,0,0,1,0,0,0,</b> this paper presents the first transformation of mofs to polymers without any additives by using a one-step mof-templated self-polymerization approach. we investigate the conversion process and demonstrate that the mof-templated self-polymerization is a new and effective approach for the in situ...
520,N/A,"</b>
An Allergic Reaction to Henna Used in a Traditional Painting Ceremony</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
521,N/A,"</b>
Toxicity and mutagenicity studies of 6PPD-quinone in a marine
invertebrate species and bacteria</td>
</tr>

<tr>
<td>
<b>","</b> Botelho, MT ; Militao, GG ; Brinkmann, M ; Umbuzeiro, GD </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> n-(1,3-dimethylbutyl)-n &amp; prime;-phenyl-p-phenylenediamine-quinone (6ppd-quinone), an oxidation product of the tire additive, 6ppd, has been associated with high mortality of salmonids (0.1 &amp; mu;g/l). the objective of this study was to determine the acute toxicity using neonates and mut..."
522,N/A,"</b>
Activity, stability and inhibition of a bioactive paper prepared by
large-scale coating of laccase microcapsules</td>
</tr>

<tr>
<td>
<b>","</b> Guerrero, MP ; Bertrand, F ; Rochefort, D </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> enzyme immobilization on paper by large-scale processes may play a valuable role in the development of economical and widely distributed biosensors. in this study, we report on the coating of laccase from trametes versicolor on papers using a laboratory coater (cylindrical laboratory coater) th..."
523,N/A,"</b>
A highly sensitive perovskite oxide sensor for detection of
p-phenylenediamine in hair dyes</td>
</tr>

<tr>
<td>
<b>","</b> He, J ; Sunarso, J ; Miao, J ; Sun, HN ; Dai, J ; Zhang, C ; Zhou, W ; Shao, ZP </td> </tr> <tr> <td><span class=""FR_label""><b>",1,1,1,0,0,0,0,"</b> effective regulation of p-phenylenediamine (ppd), a widely used precursor of hair dye that is harmful to human health in large concentration, relies upon an accurate yet simple detection of ppd. in this context, amperometric electrode sensor based on perovskite oxide becomes attractive given it..."
524,N/A,"</b>
Yttrium-mediated red fluorescent carbon dots for sensitive and selective
detection of calcium ions</td>
</tr>

<tr>
<td>
<b>","</b> Zhang, Y ; Li, L ; Yue, J ; Cao, L ; Liu, P ; Dong, WF ; Liu, GX </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,0,0,0,0,"</b> as the second messenger in cells, calcium ions are indispensable in various physiological activities of the body. in this work, a special red fluorescent carbon dot was designed and synthesized using the secondary hydrothermal method with yttrium, p-phenylenediamine, and ethylene glycol tetraac..."
525,N/A,"</b>
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine antioxidants in PM&lt;sub&gt;2.5&lt;/sub&gt;: New markers
for traffic in positive matrix factorization source apportionment</td>
</tr>

<tr>
<td>
<b>","</b> Jiang, N ; Hao, XX ; Wang, ZC ; Li, MZ ; Zhang, D ; Cao, R ; Zhang, RQ ; Zhang, HJ ; Chen, JP ; Geng, NB </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the extensive utilization of rubber-related products can lead to a substantial release of p-phenylenediamine (ppd) antioxidants into the environment. in recent years, studies mainly focus on the pollution characteristics and health risks of pm2.5-bound ppds. this study presents long-time scale ..."
526,N/A,"</b>
Linker engineering toward near-infrared-I emissive metal-organic
frameworks for amine detection</td>
</tr>

<tr>
<td>
<b>","</b> Xia, HL ; Zhou, K ; Wang, L ; Zhang, J ; Liu, XY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> herein, organic linker-based near-infrared-i (nir-i) emissive metal-organic frameworks (mofs), with a maximum emission peak at 741 nm, were synthesized via linker engineering. by integration of stronger acceptor and donor groups into one linker, a significant bathochromic-shift is realized. thi..."
527,N/A,"</b>
Relevance of purification procedures in the direct synthesis of
poly(&lt;i&gt;p&lt;/i&gt;-phenyleneterephthalamide) from its dimer -: art. no. 59</td>
</tr>

<tr>
<td>
<b>","</b> Mariani, A ; Monticelli, O ; Fiori, S ; Russo, S </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> the direct synthesis of poly(p-phenyleneterephthalamide) has been successfully performed by polymerizing its dimer, n-(4-aminophenyl)terephthalamic acid, instead of p-phenylenediamine and terephthaloyl chloride or terephthalic acid, as commonly carded out. an intrinsic viscosity much higher tha..."
528,N/A,"</b>
Changing patterns of contact sensitivity in Sofia.</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> 1237 patients with contact sensitization were patch tested five times with the standard patch test series at 3-year intervals. the study was carried out during the period 1975-1987. the results point out the increasing significance of the most common allergens in the industrially developed coun...
529,N/A,"</b>
Unexpected Exposure Risks to Emerging Aromatic Amine Antioxidants and
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine Quinones to Residents: Evidence from External
and Internal Exposure as Well as Hepatotoxicity Evaluation</td>
</tr>

<tr>
<td>
<b>","</b> Guo, ZJ ; Cheng, ZP ; Zhang, SH ; Zhu, HK ; Zhao, LC ; Baqar, M ; Wang, L ; Sun, HW </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> aromatic amine antioxidants (aas), extensively used in rubber products, and their ozone-photolyzed product p-phenylenediamine quinones (ppd-qs) were found to be pervasive in various environments and with potential ecological and health risks. the relationship between external and internal expos..."
530,N/A,"</b>
The inhibitory effect of actinomycin D and cycloheximide on the increase
in activity of glucose-6-phosphate dehydrogenase and 6-phosphogluconate
dehydrogenase in experimentally induced diseased skeletal muscles.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,0,0,0,0,"</b> the myotoxic effect of the subcutaneous administration of n,n1-dimethyl-p-phenylenediamine (dppd) in rats was enhanced by the simultaneous administration of hyaluronidase. the resulting myopathy was associated with an early and dramatic increase in activity of glucose-6-phosphate dehydrogenase ..."
531,N/A,"</b>
Impact of iron status on other trace elements during puberty</td>
</tr>

<tr>
<td>
<b>","</b> Rostami, R ; Beiranvand, A ; Nourooz-Zadeh, J </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,
532,N/A,"</b>
Macrocyclic poly arylamines for rigid connection of poly radical cation
spins</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> [graphics] <br>the synthesis of macrocyclic arylamines 3 and 4 is reported, these structures yield conformationally rigid polyradical cations for investigation of their electron spin properties, dication 3(2+) has dual n and n' connection of its p-phenylenediamine radical cation units via 2,7-n..."
533,N/A,"</b>
Is hair dyed with PPD-like dyes allergenic?</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
534,N/A,"</b>
Coadsorption of Doxorubicin and Selected Dyes on Carbon Nanotubes.
Theoretical Investigation of Potential Application as a pH-Controlled
Drug Delivery System</td>
</tr>

<tr>
<td>
<b>","</b> Panczyk, T ; Wolski, P ; Lajtar, L </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> this work shows results of a theoretical survey, based on molecular dynamics simulation, of potential applicability of doxorubicin coadsorption with various dyes molecules on/in carbon nanotubes as a drug delivery system. the central idea is to take advantage of the dyes charge distribution cha..."
535,N/A,"</b>
A study of 6PPD (N-1,3-dimethylbutyl-N&prime;-phenyl-p-phenylenediamine) used
as an antidegradant in rubber with GC</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> antidegradants are added to rubber to prevent the formation of cracks that are created by oxidation of the various rubber components. accordingly, methods for analysis of antidegradants are important for the rubber industry. this work describes the analysis of the antidegradant 6ppd. the degrad..."
536,N/A,"</b>
Unexpected cause of IPPD sensitivity.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
537,N/A,"</b>
Measurement of human serum ceruloplasmin by its p-phenylenediamine
oxidase activity.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
538,N/A,"</b>
A hybrid of carbon dots with 4-chloro-7-nitro-2,1,3-benzoxadiazole for
selective detection of &lt;i&gt;p&lt;/i&gt;-phenylenediamine</td>
</tr>

<tr>
<td>
<b>","</b> Wang, WJ ; Xia, JM ; Hai, X ; Chen, ML ; Wang, JH </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> the nucleophilic substitution reaction between 4-chloro-7-nitro-2,1,3-benzoxadiazole (nbd-cl) and -nh2 groups on amino-functionalized carbon dots (cds) produces a novel carbon dot-based hybrid, cds@nbd for short. in addition to the characteristic fluorescence emission of carbon dots at lambda(e..."
539,N/A,"</b>
[Metabolic state of liver mitochondria and lymphocytes after T-activin
administration under condition of hypothermia].</td>
</tr>

<tr>
<td>
<b>Foreign Title:</b>

<value lang_id="""">Metabolicheskoe sostoianie mitokhondrii pecheni i limfotsitov pri vvedenii T-aktivina na fone rezkikh okhlazhdenii.</value>
</td>
</tr>

<tr>
<td>
<b>",,0,0,1,1,0,0,0,"</b> after 10 days of swimming (10 min per day, water temperature +20 degrees c) the oxygen consumption in rat liver mitochondria increased via the external pathway of nadh oxidation from 3.6 +/- 0.3 to 4.4 +/- 0,2 nmoles o2 x min-1 x mg-1 protein; when the rats were simultaneously injected with an ..."
540,N/A,"</b>
Synthesis of
poly(&lt;i&gt;p&lt;/i&gt;-phenylenediamineco-&lt;i&gt;o&lt;/i&gt;-aminophenol)/multi-walled
carbon nanotube composites by emulsion polymerization</td>
</tr>

<tr>
<td>
<b>","</b> Aridoss, G ; Kim, MS ; Son, SM ; Kim, JT ; Jeong, YT </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,</b> organic-inorganic composites composed of electrically conducting copolymer p-phenylenediamineco-o-aminophenol and carboxylic acid functionalized multi-walled carbon nanotubes [poly(ppd-co-oap)/c-mwnts] were prepared via in situ emulsion pathway using sodium dodecyl sulphate (sds) as an emulsifi...
541,N/A,"</b>
RGO LBL modified biomimetic electrochemical sensor for detection of
Sildenafil in herbal sexual health products</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,</b> <value>160-anyl</value> </td> </tr> <tr> <td> <b>document type:</b> meeting abstract</td> </tr> <tr> <td> <b>published:</b> <value>apr 7 2013</value> </td> </tr> <tr> <td> <b>
542,N/A,"</b>
Synthesis, characterization, and molecular modeling of
phenylenediamine-phenylhydrazine-formaldehyde terpolymer (PPHF) as
potent anti-inflammatory agent</td>
</tr>

<tr>
<td>
<b>","</b> Mujafarkani, N ; Bassey, V ; Tokono, JJ ; Ahamed, J ; Benjamin, I ; Agurokpon, DC ; Waliya, YJ ; Louis, H </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> inflammation, a characteristic physiological response to infections and tissue damage, commences with processes involving tissue repair and pathogen elimination, contributing to the restoration of homeostasis at affected sites. hence, this study presents a comprehensive analysis addressing dive..."
543,N/A,"</b>
Study of ceruloplasmin oxidase activity. The effect of pH.</td>
</tr>

<tr>
<td>
<b>","</b> Saenko, E L; Siverina, O B; Basevich, V V; Yaropolov, A I</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> to find out the mechanism of ceruloplasmin (cp) oxidase activity cp interaction with organic substrates adrenaline (ad), catechol, p-phenylenediamine) and fe2+ was investigated. cp was shown to interact with the above substrates according to the theorell-chance mechanism to form a kinetically i..."
544,N/A,"</b>
Effect of in vivo and in vitro ethanol administration on liver lipid
peroxidation.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
545,N/A,"</b>
Preparation of Porous Carbon from Dichloromethane and
&lt;i&gt;p&lt;/i&gt;-Phenylenediamine with Short KOH Activation Depth</td>
</tr>

<tr>
<td>
<b>","</b> Li, AC ; Wang, JX ; Zhang, K ; Fu, WW ; Cheng, L ; Zhang, M ; Shen, ZR </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> koh chemical activation of pores is a very effective method to prepare carbon materials for supercapacitors. in this work, we have explored a facile route to the preparation of porous precursor materials through a solvothermal reaction between p-phenylenediamine (pda) and dichloromethane. their..."
