Index,Year,Title,Authors,PPD,Sediment,Water,Biological,Sediment_Concentration,Water_Concentration,Biological_Concentration,Abstract
190,N/A,"</b>
A smartphone-integrated optosensing platform based on red-emission
carbon dots for real-time detection of pyrethroids</td>
</tr>

<tr>
<td>
<b>","</b> Zhu, XC ; Yuan, XY ; Han, LX ; Liu, HL ; Sun, BG </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> this report described the development of an optosensing platform based on red-emission carbon dots (rcds) integrated with a smartphone application that, together, can detect pyrethroids in real time. based on the high stability and selectivity of molecular imprinting technology, rcds-based opto..."
191,N/A,"</b>
Toxicity of para-phenylenediamine (PPD;1, 4 diaminobenzene) on isolated
human lymphocytes: The key role of intracellular calcium enhancement in
PPD-induced apoptosis</td>
</tr>

<tr>
<td>
<b>","</b> Salami, M ; Pourahmad, J ; Zarei, MH </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> para-phenylenediamine (ppd) is a derivative of benzene used as an ingredient in dyes, a photographic developing agent, and a component of engineered polymers. the carcinogenicity of ppd, which has been documented in several studies, may be related to its toxic effects on different compartments ..."
192,N/A,"</b>
Synthesis of organosoluble copolyimide and preparation of fibers by
dry-spinning process on a large scale</td>
</tr>

<tr>
<td>
<b>","</b> Tan, WJ ; Dong, J ; Li, ZT ; Zhang, DB ; Zhao, X ; Zhang, QH </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> an organosoluble copolyimide (co-pi) was synthesized from 3,3 ',4,4 '-benzophenonetetracarboxylic dianhydride (btda), 1,4-bis-(4-aimino-2-triflupromethyl-phenoxy)-benzene (p-6fapb), and 2-(4-aminophenyl)-5-aminobenzimidazole (bia) via the one-step polymerization using n-methyl-2-pyrrolidone (nm..."
193,N/A,"</b>
Improvement of a method for the measurement of lactoperoxidase activity
in milk</td>
</tr>

<tr>
<td>
<b>","</b> Blel, M ; Guingamp, MF ; Gaillard, JL ; Humbert, G </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> lactoperoxidase (lpo) is one of the two most used indigenous enzymes to evaluate milk heat treatment, alkaline phosphatase being the other. in the present work, lpo activity, was measured using clarifying reagent (r) to facilitate spectrophotometric measurement in milk. satisfying repeatability..."
194,N/A,"</b>
Controlled release and antioxidant activity of Roselle (&lt;i&gt;Hibiscus
sabdariffa&lt;/i&gt; L.) extract encapsulated in mixtures of carboxymethyl
cellulose, whey protein, and pectin</td>
</tr>

<tr>
<td>
<b>","</b> Serrano-Cruz, MR ; Villanueva-Carvajal, A ; Rosales, EJM ; D&aacute;vila, JFR ; Dominguez-Lopez, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> the aim of this study was to evaluate the release of phenolic compounds from roselle extract encapsulated in binary and ternary mixtures of whey protein, carboxymethyl cellulose (cmc) and pectin. films were formulated according to a simplex centroid experimental design and total polyphenols and..."
195,N/A,"</b>
Different effectiveness of two pastas supplemented with either
lipophilic or hydrophilic/phenolic antioxidants in affecting serum as
evaluated by the novel Antioxidant/Oxidant Balance approach</td>
</tr>

<tr>
<td>
<b>","</b> Laus, MN ; Soccio, M ; Alfarano, M ; Pasqualone, A ; Lenucci, MS ; Di Miceli, G ; Pastore, D </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> effectiveness in improving serum antioxidant status of two functional pastas was evaluated by the novel antioxidant/oxidant balance (aob) parameter, calculated as antioxidant capacity (ac)/peroxide level ratio, assessed here for the first time. in particular, bran oleoresin (bo) and bran water ..."
196,N/A,文献 #196,,0,0,0,0,0,0,0,
197,N/A,"</b>
Non-oxidative hair dye products on the European market: What do they
contain?</td>
</tr>

<tr>
<td>
<b>","</b> Hedberg, YS ; Uter, W ; Banerjee, P ; Lind, ML ; Steengaard, SS ; Teo, Y ; Lid&eacute;n, C </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background: hair dyeing is very common and may cause allergic contact dermatitis. oxidative (often termed permanent or semi-permanent) hair dye products have constituted the focus of market surveys and toxicological risk assessments, while non-oxidative (semi-permanent, temporary or direct) pro..."
198,N/A,"</b>
Skin sensitizers enhance superoxide formation by polycyclic aromatic
hydrocarbons via the aldo-keto reductase pathway</td>
</tr>

<tr>
<td>
<b>","</b> Eberle, OF ; Hartung, F ; Benndorf, P ; Haarmann-Stemmann, T </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> exposure to combustion-derived airborne polycyclic aromatic hydrocarbons (pahs) may harm human skin, exacerbate cutaneous inflammatory diseases and accelerate skin aging. the toxicity of pahs is unleashed upon their metabolic activation by cytochrome p450 (cyp) 1 monooxygenases, resulting in th..."
199,N/A,"</b>
Synthesis of orange emissive poly(o-phenylene diamine) nanoparticles and
its application for solvents, pH and Ag plus sensing</td>
</tr>

<tr>
<td>
<b>","</b> Patir, K ; Gogoi, SK </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> ph plays many essential functions in living organism while silver find applications in day to day life. however abnormal ph and improper dumping of silver ions can be lethal for living being. herein, an orange emissive ploymer nanoparticles (opnp) is synthesized by oxidative method at room temp..."
200,N/A,"</b>
Side Chain Effects on the Conductivity of Phenothiazine-Derived
Polyaniline</td>
</tr>

<tr>
<td>
<b>","</b> Giri, H ; Ma, GR ; Almtiri, M ; Gu, XD ; Scott, CN </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> side chain alkyl groups have become the standard for incorporating solubilizing groups into conjugated polymers. however, the variety of alkyl groups available and their location on the polymer's backbone can contribute to the packing of the polymer chains in many different ways, resulting in m..."
201,N/A,"</b>
Genetic factors in contact allergy-review and future goals</td>
</tr>

<tr>
<td>
<b>","</b> Schnuch, A ; Westphal, G ; M&ouml;ssner, R ; Uter, W ; Reich, K </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> p&gt;the genetics of contact allergy are still only partly understood, despite decades of research; this might be a consequence of inadequately defined phenotypes used in the past. a recommendation is to study an extreme phenotype, namely, polysensitization (sensitization to three or more unrel..."
202,N/A,"</b>
Covalent organic framework membranes reconstructed pore channels through
metal-phenolic complexation for dye/salt separation</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,"</b> covalent organic frameworks (cofs) characterized by high porosity, ordered channels, and remarkable chemical stability are potential candidates for the fabrication of nanofiltration separation membranes. in general, cofs membranes, generated through the process of interfacial polymerization, ex..."
203,N/A,"</b>
Developing biobased and degradable polyazomethines from hemin</td>
</tr>

<tr>
<td>
<b>","</b> Yu, PJ ; Chen, WC ; Hung, CC ; Wu, YS ; Lin, YC ; Borsali, R ; Chen, WC </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> the development of biobased polymers is emerging as a critical issue for researchers in this era, especially for conjugated or semiconducting polymers, due to the lack of natural conjugated building blocks. in addition, it is of urgent importance to develop degradable polymers to diminish the i..."
204,N/A,"</b>
Sulfolobus acidocaldarius terminal oxidase. A kinetic investigation and
its structural interpretation.</td>
</tr>

<tr>
<td>
<b>","</b> Giuffre, A; Antonini, G; Brunori, M; D'Itri, E; Malatesta, F; Nicoletti, F; Anemuller, S; Gleissner, M; Schafer, G</td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> the thermoacidophilic archaebacterium sulfolobus acidocaldarius possesses a very unusual terminal oxidase. we report original kinetic experiments on membranes of this microorganism carried out by stopped flow, using time-resolved optical spectroscopy combined with singular value decomposition a..."
205,N/A,"</b>
Morphology regulation and application of nano cobalt oxide
(Co&lt;sub&gt;3&lt;/sub&gt;O&lt;sub&gt;4&lt;/sub&gt;) electrocatalysts for chlorine evolution
toward marine anti-biofouling</td>
</tr>

<tr>
<td>
<b>","</b> Wang, HM ; Li, J ; Zhang, D ; Wang, GQ ; Wang, P </td> </tr> <tr> <td><span class=""FR_label""><b>",0,1,1,1,0,0,0,"</b> for the optical equipment used in the marine environment, the quality and accuracy of the tests are easily affected by biological fouling. hence, good anti-fouling performance is crucial for preserving the optical equipment. a new electrochemical chlorination anti-fouling system has been propos..."
206,N/A,"</b>
Elicitation response characteristics to mono- and to
&lt;i&gt;N&lt;/i&gt;,&lt;i&gt;N&lt;/i&gt;&prime;-diacetyl-para-phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,</b> background: para-phenylenediamine (ppd) is an important and common cause of allergic contact dermatitis. the mechanism of sensitization is still unknown. it is believed that ppd is a prohapten and thus the balance between activation and/or detoxification processes may influence responses to ppd...
207,N/A,"</b>
Contact allergy to ingredients of hair cosmetics - a comparison of
female hairdressers and clients based on IVDK 2007-2012 data</td>
</tr>

<tr>
<td>
<b>","</b> Uter, W ; Gefeller, O ; John, SM ; Schnuch, A ; Geier, J </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> background. cosmetics for bleaching, waving/relaxing and dyeing hair contain well-known allergens, leading to a substantial number of cases of allergic contact dermatitis. <br>objective. to compare the frequency of important contact allergens (i) between two distinct groups of exposed patients,..."
208,N/A,"</b>
Herbul black henna (hair dye) causes cardiovascular defects in zebrafish
(&lt;i&gt;Danio rerio&lt;/i&gt;) embryo model</td>
</tr>

<tr>
<td>
<b>","</b> Manjunatha, B ; Han, LW ; Kundapur, RR ; Liu, KC ; Lee, SJ </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,1,0,"</b> herbul black henna (hair dye) have been widely used as cosmetic agents to temporarily change the color of hair. their use was tremendously increased in the past decade. especially, hair dye containing paraphenylenediamine (ppd) is extensively used globally because of its abundance and low cost...."
209,N/A,"</b>
Excited singlet (S&lt;sub&gt;1&lt;/sub&gt;)-state interactions of Nile red with
aromatic amines</td>
</tr>

<tr>
<td>
<b>","</b> Mohanty, J ; Pal, H ; Sapre, AV </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> both steady-state (ss) and time-resolved (t) studies show that the fluorescence of the dye nile red (nr) is quenched by various aromatic amines (ara). bimolecular quenching constants (k(q)) from both ss and tr measurements are observed to match well, indicating that the interaction is dynamic i..."
210,N/A,"</b>
Optimal conditions for assay of cytochrome-c-oxidase activity in human
skeletal muscle tissue.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,1,0,0,0,"</b> conditions for the assay of cytochrome-c-oxidase in human skeletal muscle tissue were studied, including an evaluation of the optimal conditions during the in vitro assay as well as the optimal conditions for storage and treatment of the tissue before the assay. the activity of cytochrome-c-oxi..."
211,N/A,"</b>
Characterization of &lt;i&gt;N&lt;/i&gt;-Acetyltransferase 1 Activity in Human
Keratinocytes and Modulation by &lt;i&gt;para&lt;/i&gt;-Phenylenediamine</td>
</tr>

<tr>
<td>
<b>",,1,0,0,0,0,0,0,"</b> n-acetyltransferase 1 (nat1)-mediated n-acetylation in keratinocytes is an important detoxification pathway for the hair dye ingredient para-phenylenediamine (ppd). because nat1 can be regulated by various exogenous compounds, including some nat1 substrates themselves, we investigated nat1 expr..."
212,N/A,"</b>
Mass Spectrometric Characterization of Circulating and Functional
Antigens Derived from Piperacillin in Patients with Cystic Fibrosis</td>
</tr>

<tr>
<td>
<b>","</b> Whitaker, P ; Meng, XL ; Lavergne, SN ; El-Ghaiesh, S ; Monshi, M ; Earnshaw, C ; Peckham, D ; Gooi, J ; Conway, S ; Pirmohamed, M ; Jenkins, RE ; Naisbitt, DJ ; Park, BK </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> a mechanistic understanding of the relationship between the chemistry of drug ag formation and immune function is lacking. thus, mass spectrometric methods were employed to detect and fully characterize circulating ags derived from piperacillin in patients undergoing therapy and the nature of t..."
213,N/A,"</b>
Identification of a novel mitochondria! uncoupler that does not
depolarize the plasma membrane</td>
</tr>

<tr>
<td>
<b>","</b> Kenwood, BM ; Weaver, JL ; Bajwa, A ; Poon, IK ; Byrne, FL ; Murrow, BA ; Calderone, JA ; Huang, LP ; Divakaruni, AS ; Tomsig, JL ; Okabe, K ; Lo, RH ; Coleman, GC ; Columbus, L ; Yan, Z ; Saucerman, JJ ; Smith, JS ; Holmes, JW ; Lynch, KR ; Ravichandran, KS ; Uchiyama, S ; Santos, WL ; Rogers, GW ; Okusa, MD ; Bayliss, DA ; Hoehn, KL </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> dysregulation of oxidative phosphorylation is associated with increased mitochondrial reactive oxygen species production and some of the most prevalent human diseases including obesity, cancer, diabetes, neurodegeneration, and heart disease. chemical 'mitochondria] uncouplers' are lipophilic we..."
214,N/A,"</b>
Period-four Modulation of Photosystem II Primary Quinone Acceptor
(Q&lt;sub&gt;A&lt;/sub&gt;) Reduction/Oxidation Kinetics in Thylakoid Membranes</td>
</tr>

<tr>
<td>
<b>",,0,0,1,1,0,0,0,"</b> photosystem ii (psii), a multiprotein complex mainly coded by the chloroplast genome in higher plants and algae, contains the oxygen-evolving complex with four manganese atoms responsible for the oxidation of water. after each absorption of a light quantum by pigment molecules in the light harv..."
215,N/A,"</b>
Flame-retardant and anti-corrosion behaviour of cardanol-based
polybenzoxazine composites</td>
</tr>

<tr>
<td>
<b>","</b> Muthukumar, N ; Arumugam, H ; Krishnasamy, B ; Muthusamy, A ; Muthukaruppan, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> a new monomer of bi-functional benzoxazine was synthesised using cardanol (c) and p-phenylenediamine (ppda) under suitable experimental conditions. the curing behaviour of the cardanol-based 1,4-bis(7-pentadecyl-2h-benzo[1,3]oxazin-3(4h)-yl)benzene (c-ppda) benzoxazine monomer was studied by di..."
216,N/A,文献 #216,,0,0,0,0,0,0,0,
217,N/A,"</b>
Diffusion-in-gel enzyme linked immunosorbent assay (DIG-ELISA) for
detection of antibodies to Yersinia enterocolitica O:3.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,1,0,0,0,</b> the diffusion-in-gel enzyme linked immunosorbent assay (dig-elisa) is a new and simple method for the quantitation of antibodies to diffuse from wells in gel in petri dishes and absorb to an antigen coated to the plastic surface prior to testing. the antigen-antibody reaction is visualized with...
218,N/A,"</b>
Well-constructed a water stable Cu-BTC@TpPa-1 binary composite with
excellent capture ability toward malachite green</td>
</tr>

<tr>
<td>
<b>",,0,0,1,1,0,0,0,"</b> adsorptive removal of dyes (e.g., malachite green (mg)) from wastewater using commercially available adsorbents is not significantly efficient. metal-organic frameworks (mofs) such as cu-btc is considered as an excellent adsorbent in adsorption-separation filed. however, the water instability o..."
219,N/A,"</b>
Effects of vitamin E, N, N1-diphenylpara-phenylene diamine, and fish
liver oil on reproduction in turkeys.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
220,N/A,"</b>
N-doped carbon layer coated thermally exfoliated graphene and its
capacitive behavior in redox active electrolyte</td>
</tr>

<tr>
<td>
<b>","</b> Yan, YN ; Kuila, T ; Kim, NH ; Lee, SH ; Lee, JH </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> a nitrogen-doped carbon layer coated thermally exfoliated graphene (nc-teg) is prepared by in-situ polymerization of p-phenylene diamine (pd) with thermally exfoliated graphene (teg) and subsequent high temperature pyrolysis (600 degrees c for 1 h in argon gas environment). fourier transfer inf...
221,N/A,"</b>
The influence of hydrogen peroxide on the permeability of protective
gloves to resorcinol in hairdressing</td>
</tr>

<tr>
<td>
<b>","</b> Lind, ML ; Johnsson, S ; Lid&eacute;n, C ; Meding, B ; Boman, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> backgroundhairdressers are exposed to hair dye chemicals, for example resorcinol and hydrogen peroxide. adequate skin protection is an important preventive measure against occupational skin disease. <br>objectivesto examine whether hydrogen peroxide may cause deterioration of protective gloves...."
222,N/A,"</b>
Involvement of the dicarboxylate carrier in the protonophoric action of
long-chain fatty acids in mitochondria.</td>
</tr>

<tr>
<td>
<b>","</b> Wieckowski, M R; Wojtczak, L</td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> resting state respiration of rat liver mitochondria with succinate or n,n,n',n'-tetrametnyl-p-phenylene-diamine plus ascorbate as substrates was stimulated by myristate. this uncoupling effect was partly reversed not only by carboxyatractyloside and glutamate as reported by others [v. p. skulac..."
223,N/A,"</b>
Allergic contact dermatitis in Danish children referred for patch
testing - a nationwide multicentre study</td>
</tr>

<tr>
<td>
<b>","</b> Simonsen, AB ; Deleuran, M ; Mortz, CG ; Johansen, JD ; Sommerlund, M </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> background. although contact allergy among children was previously considered to be rare, data from the past decade have shown that it is common among children and that the prevalence may be increasing. <br>objectives. to describe the demographics of all children referred for patch testing in d..."
224,N/A,"</b>
Dermal exposure and hair dye: Assessing potential bladder cancer risk
from permanent hair dye</td>
</tr>

<tr>
<td>
<b>","</b> More, SL ; Fung, ES ; Mathis, C ; Schulte, AM ; Hollins, D </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> hair dye products include a range of chemicals, depending on the type and color. a common primary inter-mediate compound used to achieve the permanent effect of hair dye is para-phenylenediamine (ppd). 4-amino-biphenyl (4-abp) has reportedly been found as a trace contaminant (presumably from th..."
225,N/A,"</b>
Detection of selected tire wear compounds in urban receiving waters.</td>
</tr>

<tr>
<td>
<b>","</b> Johannessen, Cassandra; Helm, Paul; Metcalfe, Chris D</td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> road runoff is an important vector for the transport of chemicals originating from tire wear into receiving waters. in this study, samples of surface water were collected in the summer of 2020 from two rivers near high-traffic corridors in the greater toronto area (gta) in canada. these samples..."
226,N/A,"</b>
Hairdressers' skin exposure to hair dyes during different hair dyeing
tasks</td>
</tr>

<tr>
<td>
<b>","</b> Lind, ML ; Johnsson, S ; Lid&eacute;n, C ; Meding, B ; Boman, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> background. the high risk of occupational skin disease among hairdressers, caused by skin exposure to irritants and sensitizers, such as hair dye substances, is of great concern. <br>objectives. the aim of the present study was to assess how the various tasks involved in hair dyeing contribute ..."
227,N/A,"</b>
Preparation, spectroscopic and antibacterial studies on charge-transfer
complexes of 2-hydroxypyridine with picric acid and
7,7&prime;,8,8&prime;-tetracyano-&lt;i&gt;p&lt;/i&gt;-quinodimethane</td>
</tr>

<tr>
<td>
<b>","</b> Gaballa, AS ; Amin, AS </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,0,0,0,0,"</b> the reactions of electron acceptors such as picric acid (hpa) and 7,7',8,8'-tetracyano-p-quinodimethane (tcnq) with 2-hydroxypyridine (hpyo) have been investigated in etoh at room temperature. based on elemental analysis and ir spectra of the solid ct-complexes along with the photometric titrat..."
228,N/A,"</b>
Biochemical and Biophysical Characterization of the Two Isoforms of
&lt;i&gt;cbb&lt;/i&gt;&lt;sub&gt;3&lt;/sub&gt;- Type Cytochrome &lt;i&gt;c&lt;/i&gt; Oxidase from
&lt;i&gt;Pseudomonas stutzeri&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Xie, H ; Buschmann, S ; Langer, JD ; Ludwig, B ; Michel, H </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,1,1,0,0,0,"</b> the cbb(3)-type cytochrome c oxidases (cbb(3)-ccos) are members of the heme-copper oxidase superfamily that couple the reduction of oxygen to translocation of protons across the membrane. the cbb(3)-ccos are present only in bacteria and play a primary role in microaerobic respiration, being ess..."
229,N/A,"</b>
Multi-coloration of polyurethane derivatives through click
postfunctionalization, electrochemical oxidation, and Ag&lt;SUP&gt;+&lt;/SUP&gt; ion
complexation</td>
</tr>

<tr>
<td>
<b>","</b> Li, YR ; Michinobu, T </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,"</b> a colorless polyurethane derivative bearing electron-rich alkynes substituted by the dialkylaniline donors at both sides was prepared by polyaddition between a diol monomer and tolylene-2,4-diisocyanate. click chemistry-type postfunctionalization of this polyurethane was accomplished by a [2 + ..."
230,N/A,"</b>
3D flower-like β-Ni(OH)2 as an electrochemical sensor for sensitive
determination of serotonin</td>
</tr>

<tr>
<td>
<b>",,0,0,1,0,0,0,0,"</b> morphology studies of nanomaterials have attracted considerable attention in the field of catalysis because of their distinguishable properties and performances. in this context, we have developed a beta-ni(oh)2 decorated para-phenylenediamine (p-pda) functionalized reduced graphene oxide (rgo)..."
231,N/A,"</b>
Ozone ageing: experimental methods on pristine and protected natural
rubber</td>
</tr>

<tr>
<td>
<b>","</b> Treib, C ; Loos, K ; Johlitz, M ; Lion, A </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,0,0,0,0,"</b> many industrial applications require natural rubber (nr) as an irreplaceable polymer for its unique behaviour as its resistance to crack growth. the damage caused by ozone, seen as an ageing accelerator, influences the lifetime of rubber components. the data on ozone-induced ageing experiments ..."
232,N/A,"</b>
Mitochondrial fission induced by platelet-derived growth factor
regulates vascular smooth muscle cell bioenergetics and cell
proliferation</td>
</tr>

<tr>
<td>
<b>","</b> Salabei, JK ; Hill, BG </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> vascular smooth muscle cells (vsmcs) develop a highly proliferative and synthetic phenotype in arterial diseases. because such phenotypic changes are likely integrated with the energetic state of the cell, we hypothesized that changes in cellular metabolism regulate vsmc plasticity. vsmcs were ..."
233,N/A,"</b>
Interaction of carbonyl cyanide m-chlorophenylhydrazone with the
photosystem II acceptor side.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,"</b> we show that cccp, known as an uncoupler of photophosphorylation and an adry agent, inhibits fecy photoreduction and coupled o2 evolution by isolated chloroplasts equally (i50 approximately 2 microm), but is practically without effect on the o2 evolution coupled with simo reduction within the 0..."
234,N/A,"</b>
Exposure to 6-PPD quinone enhances glycogen accumulation in
&lt;i&gt;Caenorhabditis elegans&lt;/i&gt;</td>
</tr>

<tr>
<td>
<b>","</b> Wang, YX ; Wang, DY </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> glycogen metabolism is an important biological process for organisms. in caenorhabditis elegans, , effect of 6-ppd quinone (6-ppdq) on glycogen accumulation and underlying mechanism were examined. exposure to 6-ppdq (1 and 10 mu g/l) increased glycogen accumulation. meanwhile, exposure to 6-ppd..."
235,N/A,"</b>
Detection of Primary T Cell Responses to Drugs and Chemicals in
HLA-Typed Volunteers: Implications for the Prediction of Drug
Immunogenicity</td>
</tr>

<tr>
<td>
<b>","</b> Faulkner, L ; Gibson, A ; Sullivan, A ; Tailor, A ; Usui, T ; Alfirevic, A ; Pirmohamed, M ; Naisbitt, DJ ; Park, BK </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> a number of serious adverse drug reactions are caused by t cells. an association with hla alleles has been identified with certain reactions, which makes it difficult to develop standardized preclinical tests to predict chemical liability. we have recently developed a t cell priming assay using..."
236,N/A,"</b>
Muscular dystrophy in lambs as related to the tocopherol levels in the
plasma and the milk of ewes and to various feeds.</td>
</tr>

<tr>
<td>
<b>",,0,0,0,0,0,0,0,
237,N/A,"</b>
Quantitative structure-activity relationships in prooxidant cytotoxicity
of polyphenols: Role of potential of phenoxyl radical/phenol redox
couple</td>
</tr>

<tr>
<td>
<b>","</b> Nemekaite-Ceniene, A ; Imbrasaite, A ; Sergediene, E ; Cenas, N </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> the aim of this work was to characterize the role of the potential of phenoxyl radical/phenol redox couple, e-7(2), in the cytotoxicity of polyphenols. the cytotoxicity of polyphenols in bovine leukemia virlis-transformed lamb kidney fibroblasts (line flk), and human promyelocytic leukemia cell..."
238,N/A,"</b>
Skin sensitivity to denture base materials in the burning mouth
syndrome.</td>
</tr>

<tr>
<td>
<b>",,0,0,1,0,0,0,0,"</b> the significance of sensitizing compounds in the denture base for the etiology of the burning mouth syndrome (bms) has been studied in 53 denture-wearing persons, seven males and 46 females. epicutaneous patch tests were performed with standard concentrations of benzoyl peroxide, dibutylphthala..."
239,N/A,"</b>
Cu(II)-assisted orange/green dual-emissive carbon dots for the detection
and imaging of anthrax biomarker</td>
</tr>

<tr>
<td>
<b>","</b> Pang, LF ; Wu, H ; Wei, MX ; Guo, XF ; Wang, H </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,1,1,0,0,0,"</b> the spores of bacillus anthracis are highly deadly to human beings and animals, and are concurrently potential biological warfare agents. hence, the rapid and sensitive monitoring bacillus anthracis biomarker, dipicolinic acid (dpa), is very desirable. herein, orange/green dual-emissive carbon ..."
240,N/A,"</b>
Deletion of Von Willebrand A Domain Containing Protein (VWA8) raises
activity of mitochondrial electron transport chain complexes in
hepatocytes</td>
</tr>

<tr>
<td>
<b>","</b> Luo, ML ; Ma, WQ ; Zapata-Bustos, R ; Willis, WT ; Mandarino, LJ </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,1,0,0,0,"</b> vwa8 (von willebrand a domain containing protein 8) is a aaa+ atpase that is localized to the mitochondrial matrix and is widely expressed in highly energetic tissues. originally found to be higher in abundance in livers of mice fed a high fat diet, deletion of the vwa8 gene in differentiated m..."
241,N/A,"</b>
Temperature activation of certain respiratory enzymes of
stenothermophilic bacteria.</td>
</tr>

<tr>
<td>
<b>",,1,0,1,1,0,0,0,</b> the results of this study of the effect of temperature on the respiratory mechanism of five stenothermophilic bacteria may be summarized as follows:- 1. the respiratory mechanism and its various components of the stenothermophilic bacteria were found to function at temperatures below the minimu...
242,N/A,"</b>
Photothermal effect of Ag nanoparticles deposited over poly(amidoamine)
grafted carbon nanotubes</td>
</tr>

<tr>
<td>
<b>","</b> Neelgund, GM ; Oki, A </td> </tr> <tr> <td><span class=""FR_label""><b>",0,1,0,0,0,0,0,</b> this paper illustrates the potential of ag nanoparticles based nanocomposites to use as effective agents in photothermal therapy apart from their traditional employment as antimicrobial materials. herein an near-infrared active photothermal agent was fabricated by deposition of ag nanoparticles...
243,N/A,"</b>
A green analytical method for benzoyl peroxide determination by a
sequential injection spectrophotometry using natural reagent extracts
from pumpkin</td>
</tr>

<tr>
<td>
<b>","</b> Supharoek, SA ; Ponhong, K ; Grudpan, K </td> </tr> <tr> <td><span class=""FR_label""><b>",0,0,0,0,0,0,0,</b> a green and environmental friendly method with simple sequential injection spectrophotometry using natural reagent extract from pumpkin (cucurbita moschata deane) for determination of benzoyl peroxide (bpo) was developed. the maximum absorption of the yellow crude extract containing the beta-ca...
244,N/A,"</b>
Apoptosis Induced by &lt;i&gt;para&lt;/i&gt;-Phenylenediamine Involves Formation of
ROS and Activation of p38 and JNK in Chang Liver Cells</td>
</tr>

<tr>
<td>
<b>","</b> Chye, SM ; Tiong, YL ; Yip, WK ; Koh, RY ; Len, YW ; Seow, HF ; Ng, KY ; Ranjit, DA ; Chen, SC </td> </tr> <tr> <td><span class=""FR_label""><b>",1,0,0,1,0,0,0,"</b> para-phenylenediamine (p-pd) is a suspected carcinogen, but it has been widely used as a component in permanent hair dyes. in this study, the mechanism of p-pd-induced cell death in normal chang liver cells was investigated. the results demonstrated that p-pd decreased cell viability in a dose-..."
